date,amount,description,category
29-07-2024,79.9,Bus ticket,Transport
29-07-2024,123.84,Clothing purchase,Shopping
30-07-2024,47.06,Restaurant,Food
30-07-2024,174.76,Internet bill,Utilities
30-07-2024,176.38,Uber ride,Transport
30-07-2024,168.11,Concert,Entertainment
31-07-2024,21.98,Restaurant,Food
31-07-2024,148.91,Coffee,Food
31-07-2024,115.2,Restaurant,Food
31-07-2024,126.18,Concert,Entertainment
01-08-2024,69.45,Concert,Entertainment
01-08-2024,51.44,Internet bill,Utilities
01-08-2024,110.58,Restaurant,Food
01-08-2024,83.55,Uber ride,Transport
01-08-2024,132.69,Uber ride,Transport
,,,
02-08-2024,77.56,Fuel refill,Transport
02-08-2024,203.05,Fuel refill,Transport
02-08-2024,223.91,Online shopping,Shopping
02-08-2024,233.5,Water bill,Utilities
02-08-2024,199.21,Internet bill,Utilities
03-08-2024,218.96,Restaurant,Food
03-08-2024,144.98,Concert,Entertainment
03-08-2024,141.05,Clothing purchase,Shopping
03-08-2024,189.32,Grocery shopping,Food
04-08-2024,175.06,Netflix subscription,Entertainment
04-08-2024,96.3,Uber ride,Transport
04-08-2024,138.15,Electricity bill,Utilities
04-08-2024,198.58,Internet bill,Utilities
04-08-2024,74.47,Water bill,Utilities
05-08-2024,167.16,Uber ride,Transport
05-08-2024,98.71,Clothing purchase,Shopping
05-08-2024,11.09,Restaurant,Food
05-08-2024,79.18,Water bill,Utilities
05-08-2024,205.4,Uber ride,Transport
05-08-2024,64.91,Grocery shopping,Food
06-08-2024,61.86,Online shopping,Shopping
06-08-2024,214.97,Uber ride,Transport
06-08-2024,26.89,Restaurant,Food
06-08-2024,222.28,Online shopping,Shopping
06-08-2024,109.78,Movie night,Entertainment
06-08-2024,197.71,Restaurant,Food
07-08-2024,240.58,Online shopping,Shopping
07-08-2024,7.7,Internet bill,Utilities
07-08-2024,142.98,Fuel refill,Transport
07-08-2024,5.94,Grocery shopping,Food
07-08-2024,40,Movie night,Entertainment
07-08-2024,198.54,Bus ticket,Transport
08-08-2024,121.89,Coffee,Food
08-08-2024,171.4,Restaurant,Food
08-08-2024,248.24,Water bill,Utilities
08-08-2024,75.41,Grocery shopping,Food
08-08-2024,26.18,Coffee,Food
09-08-2024,48.02,Electricity bill,Utilities
09-08-2024,118.98,Bus ticket,Transport
09-08-2024,151.56,Online shopping,Shopping
09-08-2024,20.8,Internet bill,Utilities
09-08-2024,138.29,Fuel refill,Transport
10-08-2024,220.92,Electricity bill,Utilities
10-08-2024,218.16,Fuel refill,Transport
10-08-2024,75.38,Water bill,Utilities
10-08-2024,116.09,Fuel refill,Transport
11-08-2024,38.88,Uber ride,Transport
11-08-2024,140.32,Coffee,Food
11-08-2024,103.01,Electricity bill,Utilities
11-08-2024,202.25,Restaurant,Food
12-08-2024,105.52,Restaurant,Food
12-08-2024,35.61,Uber ride,Transport
12-08-2024,173.65,Online shopping,Shopping
12-08-2024,249.56,Coffee,Food
12-08-2024,41.27,Electronics,Shopping
12-08-2024,147.05,Fuel refill,Transport
13-08-2024,136.18,Bus ticket,Transport
13-08-2024,239.69,Coffee,Food
13-08-2024,82.53,Online shopping,Shopping
13-08-2024,17.76,Clothing purchase,Shopping
13-08-2024,199.91,Coffee,Food
13-08-2024,37.07,Restaurant,Food
14-08-2024,234.26,Internet bill,Utilities
14-08-2024,203.31,Netflix subscription,Entertainment
14-08-2024,233.37,Internet bill,Utilities
14-08-2024,188.19,Uber ride,Transport
14-08-2024,19.68,Uber ride,Transport
14-08-2024,104.23,Fuel refill,Transport
15-08-2024,99.97,Fuel refill,Transport
15-08-2024,226.51,Internet bill,Utilities
15-08-2024,94.83,Bus ticket,Transport
15-08-2024,44.05,Concert,Entertainment
15-08-2024,149.88,Electricity bill,Utilities
15-08-2024,187.58,Uber ride,Transport
16-08-2024,52.44,Restaurant,Food
16-08-2024,114.97,Bus ticket,Transport
16-08-2024,22.58,Clothing purchase,Shopping
16-08-2024,233.22,Bus ticket,Transport
17-08-2024,152.6,Netflix subscription,Entertainment
17-08-2024,185.19,Electronics,Shopping
17-08-2024,160.3,Coffee,Food
18-08-2024,204.57,Coffee,Food
18-08-2024,54.15,Fuel refill,Transport
18-08-2024,49.01,Online shopping,Shopping
18-08-2024,128.25,Grocery shopping,Food
19-08-2024,85.51,Clothing purchase,Shopping
19-08-2024,122.18,Netflix subscription,Entertainment
19-08-2024,192.97,Fuel refill,Transport
20-08-2024,136.24,Bus ticket,Transport
20-08-2024,233.27,Bus ticket,Transport
20-08-2024,211.29,Electricity bill,Utilities
21-08-2024,117.84,Bus ticket,Transport
21-08-2024,232.85,Netflix subscription,Entertainment
21-08-2024,224.58,Fuel refill,Transport
21-08-2024,201.38,Uber ride,Transport
21-08-2024,122.99,Uber ride,Transport
22-08-2024,191.9,Concert,Entertainment
22-08-2024,92.28,Water bill,Utilities
22-08-2024,201.29,Electricity bill,Utilities
23-08-2024,19.26,Online shopping,Shopping
23-08-2024,163.87,Water bill,Utilities
23-08-2024,135.14,Concert,Entertainment
24-08-2024,56.52,Water bill,Utilities
24-08-2024,14.69,Water bill,Utilities
24-08-2024,176.03,Grocery shopping,Food
24-08-2024,165.25,Uber ride,Transport
25-08-2024,36.54,Internet bill,Utilities
25-08-2024,121.42,Netflix subscription,Entertainment
25-08-2024,98.77,Fuel refill,Transport
25-08-2024,150.28,Clothing purchase,Shopping
25-08-2024,143.75,Electronics,Shopping
26-08-2024,221.21,Clothing purchase,Shopping
26-08-2024,121.07,Fuel refill,Transport
26-08-2024,119.69,Water bill,Utilities
27-08-2024,76.74,Netflix subscription,Entertainment
27-08-2024,135.18,Netflix subscription,Entertainment
27-08-2024,238.66,Restaurant,Food
27-08-2024,108.35,Bus ticket,Transport
27-08-2024,166.82,Grocery shopping,Food
27-08-2024,152.41,Internet bill,Utilities
28-08-2024,76.67,Restaurant,Food
28-08-2024,97.86,Electronics,Shopping
28-08-2024,37.45,Internet bill,Utilities
28-08-2024,129.63,Movie night,Entertainment
29-08-2024,84.8,Restaurant,Food
29-08-2024,219.96,Coffee,Food
29-08-2024,202.18,Online shopping,Shopping
30-08-2024,63.97,Online shopping,Shopping
30-08-2024,44.11,Movie night,Entertainment
30-08-2024,104.1,Internet bill,Utilities
30-08-2024,177.91,Bus ticket,Transport
31-08-2024,167.03,Coffee,Food
31-08-2024,95.33,Netflix subscription,Entertainment
31-08-2024,99.86,Netflix subscription,Entertainment
31-08-2024,5.06,Concert,Entertainment
31-08-2024,56.02,Internet bill,Utilities
01-09-2024,45.86,Restaurant,Food
01-09-2024,178.74,Uber ride,Transport
01-09-2024,13.92,Netflix subscription,Entertainment
01-09-2024,92.32,Electronics,Shopping
01-09-2024,139.92,Electricity bill,Utilities
,,,
02-09-2024,215.39,Bus ticket,Transport
02-09-2024,125.87,Electronics,Shopping
02-09-2024,156.14,Movie night,Entertainment
03-09-2024,168.34,Water bill,Utilities
03-09-2024,148.76,Uber ride,Transport
03-09-2024,209.85,Water bill,Utilities
03-09-2024,114.91,Uber ride,Transport
03-09-2024,167.59,Electronics,Shopping
03-09-2024,101.73,Electricity bill,Utilities
04-09-2024,233.53,Restaurant,Food
04-09-2024,183.73,Coffee,Food
04-09-2024,55.27,Restaurant,Food
04-09-2024,220.17,Coffee,Food
04-09-2024,232.82,Online shopping,Shopping
04-09-2024,118.57,Restaurant,Food
05-09-2024,65.51,Restaurant,Food
05-09-2024,228.15,Restaurant,Food
05-09-2024,170.89,Bus ticket,Transport
05-09-2024,152.23,Electronics,Shopping
05-09-2024,64.36,Movie night,Entertainment
05-09-2024,132.83,Bus ticket,Transport
06-09-2024,157.68,Water bill,Utilities
06-09-2024,202.37,Clothing purchase,Shopping
06-09-2024,161.16,Water bill,Utilities
06-09-2024,185.88,Restaurant,Food
06-09-2024,117.72,Water bill,Utilities
06-09-2024,9.5,Bus ticket,Transport
07-09-2024,74.34,Concert,Entertainment
07-09-2024,248.68,Fuel refill,Transport
07-09-2024,36.14,Grocery shopping,Food
07-09-2024,150.16,Internet bill,Utilities
07-09-2024,165.29,Clothing purchase,Shopping
07-09-2024,7.25,Restaurant,Food
08-09-2024,155.28,Water bill,Utilities
08-09-2024,21.41,Water bill,Utilities
08-09-2024,64.96,Fuel refill,Transport
09-09-2024,182.38,Electronics,Shopping
09-09-2024,30.75,Electronics,Shopping
09-09-2024,43.82,Concert,Entertainment
09-09-2024,21.13,Electronics,Shopping
09-09-2024,145.11,Fuel refill,Transport
09-09-2024,125.51,Online shopping,Shopping
10-09-2024,25.2,Movie night,Entertainment
10-09-2024,73.15,Restaurant,Food
10-09-2024,189.32,Bus ticket,Transport
10-09-2024,140.76,Uber ride,Transport
11-09-2024,217.38,Bus ticket,Transport
11-09-2024,168.92,Coffee,Food
11-09-2024,236.72,Clothing purchase,Shopping
11-09-2024,194.79,Grocery shopping,Food
12-09-2024,181.39,Fuel refill,Transport
12-09-2024,156.36,Online shopping,Shopping
12-09-2024,30.47,Water bill,Utilities
12-09-2024,206.01,Clothing purchase,Shopping
12-09-2024,83.02,Concert,Entertainment
12-09-2024,147.34,Electricity bill,Utilities
13-09-2024,159.16,Uber ride,Transport
13-09-2024,154.7,Netflix subscription,Entertainment
13-09-2024,117.27,Electronics,Shopping
13-09-2024,64.23,Internet bill,Utilities
14-09-2024,97.7,Concert,Entertainment
14-09-2024,28.72,Movie night,Entertainment
14-09-2024,247.96,Fuel refill,Transport
15-09-2024,84.55,Uber ride,Transport
15-09-2024,196.12,Electricity bill,Utilities
15-09-2024,122.11,Clothing purchase,Shopping
15-09-2024,48.07,Concert,Entertainment
15-09-2024,67.42,Grocery shopping,Food
15-09-2024,124.17,Concert,Entertainment
16-09-2024,203.39,Grocery shopping,Food
16-09-2024,69.44,Concert,Entertainment
16-09-2024,119.05,Electronics,Shopping
16-09-2024,95.41,Bus ticket,Transport
17-09-2024,32.59,Uber ride,Transport
17-09-2024,49.98,Coffee,Food
17-09-2024,107.98,Concert,Entertainment
17-09-2024,218.68,Fuel refill,Transport
18-09-2024,143.61,Coffee,Food
18-09-2024,234.74,Grocery shopping,Food
18-09-2024,236.79,Concert,Entertainment
19-09-2024,137.49,Electronics,Shopping
19-09-2024,67.52,Uber ride,Transport
19-09-2024,138.87,Online shopping,Shopping
19-09-2024,89.08,Restaurant,Food
20-09-2024,192.34,Grocery shopping,Food
20-09-2024,222.46,Fuel refill,Transport
20-09-2024,155.23,Electricity bill,Utilities
20-09-2024,111.34,Fuel refill,Transport
20-09-2024,175.38,Internet bill,Utilities
21-09-2024,216.38,Concert,Entertainment
21-09-2024,204.04,Fuel refill,Transport
21-09-2024,229.01,Online shopping,Shopping
22-09-2024,101.76,Movie night,Entertainment
22-09-2024,245.84,Coffee,Food
22-09-2024,197.49,Online shopping,Shopping
22-09-2024,205.17,Movie night,Entertainment
23-09-2024,202.44,Clothing purchase,Shopping
23-09-2024,16.9,Electronics,Shopping
23-09-2024,114.18,Internet bill,Utilities
23-09-2024,35.91,Fuel refill,Transport
24-09-2024,12.29,Bus ticket,Transport
24-09-2024,166.67,Uber ride,Transport
24-09-2024,190.8,Online shopping,Shopping
24-09-2024,17.36,Restaurant,Food
24-09-2024,220.85,Electronics,Shopping
24-09-2024,207.09,Electronics,Shopping
25-09-2024,237.36,Grocery shopping,Food
25-09-2024,240.66,Grocery shopping,Food
25-09-2024,125.73,Grocery shopping,Food
26-09-2024,224.47,Uber ride,Transport
26-09-2024,94.21,Concert,Entertainment
26-09-2024,36.61,Fuel refill,Transport
26-09-2024,72.3,Internet bill,Utilities
26-09-2024,14.94,Grocery shopping,Food
26-09-2024,209.08,Internet bill,Utilities
27-09-2024,12.65,Fuel refill,Transport
27-09-2024,193.82,Bus ticket,Transport
27-09-2024,6.32,Concert,Entertainment
28-09-2024,153.67,Clothing purchase,Shopping
28-09-2024,83.58,Fuel refill,Transport
28-09-2024,61.98,Restaurant,Food
28-09-2024,55.92,Grocery shopping,Food
28-09-2024,186.99,Concert,Entertainment
28-09-2024,62.9,Clothing purchase,Shopping
29-09-2024,235.84,Coffee,Food
29-09-2024,91.32,Online shopping,Shopping
29-09-2024,230.89,Bus ticket,Transport
29-09-2024,240.34,Water bill,Utilities
29-09-2024,175,Movie night,Entertainment
29-09-2024,36.41,Grocery shopping,Food
30-09-2024,120.34,Restaurant,Food
30-09-2024,141.39,Concert,Entertainment
30-09-2024,126.59,Coffee,Food
30-09-2024,23.62,Clothing purchase,Shopping
30-09-2024,48.14,Movie night,Entertainment
01-10-2024,177.6,Bus ticket,Transport
01-10-2024,213.15,Coffee,Food
01-10-2024,42.77,Restaurant,Food
01-10-2024,131.09,Grocery shopping,Food
,,,
02-10-2024,132.19,Movie night,Entertainment
02-10-2024,153.02,Movie night,Entertainment
02-10-2024,24.28,Grocery shopping,Food
02-10-2024,103.68,Movie night,Entertainment
02-10-2024,26.86,Concert,Entertainment
02-10-2024,47.82,Clothing purchase,Shopping
03-10-2024,147.04,Electronics,Shopping
03-10-2024,74.31,Bus ticket,Transport
03-10-2024,90.41,Netflix subscription,Entertainment
03-10-2024,149.38,Clothing purchase,Shopping
04-10-2024,20.09,Electricity bill,Utilities
04-10-2024,224.28,Netflix subscription,Entertainment
04-10-2024,78.84,Netflix subscription,Entertainment
04-10-2024,41.88,Coffee,Food
05-10-2024,58.12,Electronics,Shopping
05-10-2024,242.81,Water bill,Utilities
05-10-2024,26.93,Grocery shopping,Food
05-10-2024,92.17,Water bill,Utilities
06-10-2024,123.89,Electronics,Shopping
06-10-2024,79.67,Bus ticket,Transport
06-10-2024,26.05,Online shopping,Shopping
07-10-2024,165.02,Clothing purchase,Shopping
07-10-2024,140.8,Water bill,Utilities
07-10-2024,18.5,Coffee,Food
07-10-2024,75.12,Bus ticket,Transport
08-10-2024,56.54,Clothing purchase,Shopping
08-10-2024,224.7,Electricity bill,Utilities
08-10-2024,60.75,Electronics,Shopping
08-10-2024,228.4,Grocery shopping,Food
08-10-2024,37.88,Fuel refill,Transport
09-10-2024,194.16,Restaurant,Food
09-10-2024,67.73,Online shopping,Shopping
09-10-2024,33.49,Online shopping,Shopping
09-10-2024,112.1,Clothing purchase,Shopping
09-10-2024,152.98,Movie night,Entertainment
10-10-2024,76.23,Electronics,Shopping
10-10-2024,240.38,Netflix subscription,Entertainment
10-10-2024,122.47,Movie night,Entertainment
11-10-2024,14.83,Grocery shopping,Food
11-10-2024,98.97,Electricity bill,Utilities
11-10-2024,209.09,Coffee,Food
11-10-2024,205.39,Grocery shopping,Food
12-10-2024,176.21,Restaurant,Food
12-10-2024,39.34,Internet bill,Utilities
12-10-2024,6.96,Coffee,Food
12-10-2024,18.28,Movie night,Entertainment
13-10-2024,126.6,Water bill,Utilities
13-10-2024,220.04,Online shopping,Shopping
13-10-2024,221.52,Electronics,Shopping
14-10-2024,46.71,Online shopping,Shopping
14-10-2024,57.12,Internet bill,Utilities
14-10-2024,128.39,Electronics,Shopping
14-10-2024,168.84,Grocery shopping,Food
14-10-2024,243.02,Internet bill,Utilities
15-10-2024,141.42,Clothing purchase,Shopping
15-10-2024,106.67,Fuel refill,Transport
15-10-2024,232.96,Fuel refill,Transport
16-10-2024,10.53,Online shopping,Shopping
16-10-2024,124.64,Bus ticket,Transport
16-10-2024,63.61,Internet bill,Utilities
16-10-2024,18.81,Fuel refill,Transport
16-10-2024,128.92,Movie night,Entertainment
16-10-2024,91.94,Movie night,Entertainment
17-10-2024,72.14,Fuel refill,Transport
17-10-2024,109.74,Grocery shopping,Food
17-10-2024,209.8,Electronics,Shopping
17-10-2024,210.91,Netflix subscription,Entertainment
17-10-2024,52.96,Electronics,Shopping
18-10-2024,101.45,Fuel refill,Transport
18-10-2024,20,Grocery shopping,Food
18-10-2024,188.36,Internet bill,Utilities
18-10-2024,117.45,Clothing purchase,Shopping
18-10-2024,235.75,Restaurant,Food
18-10-2024,30.79,Water bill,Utilities
19-10-2024,159.49,Fuel refill,Transport
19-10-2024,51.21,Online shopping,Shopping
19-10-2024,145.54,Clothing purchase,Shopping
19-10-2024,32.78,Netflix subscription,Entertainment
20-10-2024,230.37,Electronics,Shopping
20-10-2024,184.62,Restaurant,Food
20-10-2024,238.09,Bus ticket,Transport
21-10-2024,78.02,Restaurant,Food
21-10-2024,233.47,Water bill,Utilities
21-10-2024,177.85,Concert,Entertainment
21-10-2024,181.42,Netflix subscription,Entertainment
21-10-2024,177.89,Grocery shopping,Food
21-10-2024,98.82,Electricity bill,Utilities
22-10-2024,132.86,Fuel refill,Transport
22-10-2024,236.28,Restaurant,Food
22-10-2024,213.29,Electronics,Shopping
22-10-2024,222.3,Restaurant,Food
22-10-2024,61.67,Electronics,Shopping
22-10-2024,79.62,Fuel refill,Transport
23-10-2024,147.16,Uber ride,Transport
23-10-2024,83.44,Coffee,Food
23-10-2024,51.04,Coffee,Food
23-10-2024,152.62,Coffee,Food
23-10-2024,222.61,Electronics,Shopping
24-10-2024,83.53,Netflix subscription,Entertainment
24-10-2024,242.95,Grocery shopping,Food
24-10-2024,215.95,Grocery shopping,Food
24-10-2024,183.73,Online shopping,Shopping
24-10-2024,171.86,Grocery shopping,Food
24-10-2024,112.91,Electricity bill,Utilities
25-10-2024,146.34,Electronics,Shopping
25-10-2024,134.19,Online shopping,Shopping
25-10-2024,168.5,Netflix subscription,Entertainment
25-10-2024,36.54,Fuel refill,Transport
26-10-2024,243.72,Fuel refill,Transport
26-10-2024,92.16,Restaurant,Food
26-10-2024,190.21,Online shopping,Shopping
26-10-2024,34.37,Coffee,Food
26-10-2024,172.93,Grocery shopping,Food
27-10-2024,223.17,Fuel refill,Transport
27-10-2024,203.92,Netflix subscription,Entertainment
27-10-2024,51.51,Grocery shopping,Food
27-10-2024,181.72,Online shopping,Shopping
27-10-2024,213.23,Coffee,Food
27-10-2024,127.59,Online shopping,Shopping
28-10-2024,162.49,Coffee,Food
28-10-2024,218.39,Uber ride,Transport
28-10-2024,47.78,Online shopping,Shopping
29-10-2024,131.82,Movie night,Entertainment
29-10-2024,188.58,Uber ride,Transport
29-10-2024,23.02,Online shopping,Shopping
29-10-2024,134.82,Concert,Entertainment
29-10-2024,123.19,Concert,Entertainment
30-10-2024,46.5,Bus ticket,Transport
30-10-2024,181.15,Internet bill,Utilities
30-10-2024,185.9,Clothing purchase,Shopping
31-10-2024,150.28,Concert,Entertainment
31-10-2024,118.17,Grocery shopping,Food
31-10-2024,224.9,Clothing purchase,Shopping
31-10-2024,249.19,Grocery shopping,Food
31-10-2024,162.96,Clothing purchase,Shopping
01-11-2024,12.61,Water bill,Utilities
01-11-2024,136.66,Internet bill,Utilities
01-11-2024,85.04,Grocery shopping,Food
01-11-2024,114.58,Internet bill,Utilities
,,,
02-11-2024,59.7,Electronics,Shopping
02-11-2024,109.34,Uber ride,Transport
02-11-2024,140.74,Electronics,Shopping
02-11-2024,6.31,Netflix subscription,Entertainment
02-11-2024,39.23,Clothing purchase,Shopping
02-11-2024,233.75,Netflix subscription,Entertainment
03-11-2024,39.58,Internet bill,Utilities
03-11-2024,88.68,Restaurant,Food
03-11-2024,131.53,Online shopping,Shopping
03-11-2024,44.82,Movie night,Entertainment
03-11-2024,37.7,Electricity bill,Utilities
04-11-2024,151.86,Movie night,Entertainment
04-11-2024,79.15,Grocery shopping,Food
04-11-2024,114.22,Grocery shopping,Food
04-11-2024,222.88,Electricity bill,Utilities
04-11-2024,188.35,Restaurant,Food
05-11-2024,152.65,Grocery shopping,Food
05-11-2024,24.83,Bus ticket,Transport
05-11-2024,234.38,Electronics,Shopping
05-11-2024,245.73,Online shopping,Shopping
06-11-2024,163.77,Netflix subscription,Entertainment
06-11-2024,65.99,Clothing purchase,Shopping
06-11-2024,61.3,Clothing purchase,Shopping
06-11-2024,159.49,Bus ticket,Transport
07-11-2024,131.96,Netflix subscription,Entertainment
07-11-2024,12.55,Uber ride,Transport
07-11-2024,236.46,Coffee,Food
07-11-2024,231.43,Movie night,Entertainment
08-11-2024,101.03,Online shopping,Shopping
08-11-2024,110.08,Online shopping,Shopping
08-11-2024,183.15,Concert,Entertainment
09-11-2024,214.68,Internet bill,Utilities
09-11-2024,69.55,Coffee,Food
09-11-2024,169.28,Online shopping,Shopping
09-11-2024,31.21,Electricity bill,Utilities
09-11-2024,129.08,Internet bill,Utilities
10-11-2024,59.66,Movie night,Entertainment
10-11-2024,30.33,Coffee,Food
10-11-2024,61.33,Grocery shopping,Food
10-11-2024,67.11,Electronics,Shopping
10-11-2024,226.96,Coffee,Food
11-11-2024,137.54,Fuel refill,Transport
11-11-2024,115.65,Uber ride,Transport
11-11-2024,50.13,Water bill,Utilities
11-11-2024,101.13,Electricity bill,Utilities
11-11-2024,204.34,Internet bill,Utilities
12-11-2024,167.16,Electronics,Shopping
12-11-2024,226.93,Netflix subscription,Entertainment
12-11-2024,217.93,Restaurant,Food
12-11-2024,183.85,Movie night,Entertainment
13-11-2024,211.4,Bus ticket,Transport
13-11-2024,126.03,Movie night,Entertainment
13-11-2024,79.29,Online shopping,Shopping
13-11-2024,198.61,Coffee,Food
13-11-2024,38.13,Concert,Entertainment
14-11-2024,221.07,Online shopping,Shopping
14-11-2024,53.54,Bus ticket,Transport
14-11-2024,82.51,Online shopping,Shopping
14-11-2024,110.36,Internet bill,Utilities
15-11-2024,151.93,Coffee,Food
15-11-2024,235.34,Concert,Entertainment
15-11-2024,136.2,Netflix subscription,Entertainment
15-11-2024,111.75,Clothing purchase,Shopping
15-11-2024,15.97,Electricity bill,Utilities
15-11-2024,27.99,Bus ticket,Transport
16-11-2024,30.64,Water bill,Utilities
16-11-2024,101.55,Concert,Entertainment
16-11-2024,41.87,Clothing purchase,Shopping
16-11-2024,201.4,Coffee,Food
16-11-2024,125.2,Electricity bill,Utilities
16-11-2024,177.98,Water bill,Utilities
17-11-2024,106.78,Water bill,Utilities
17-11-2024,84.52,Movie night,Entertainment
17-11-2024,190.95,Concert,Entertainment
18-11-2024,248.06,Electricity bill,Utilities
18-11-2024,101.72,Coffee,Food
18-11-2024,184.45,Movie night,Entertainment
18-11-2024,5.58,Coffee,Food
18-11-2024,114.46,Grocery shopping,Food
19-11-2024,105.69,Netflix subscription,Entertainment
19-11-2024,179.46,Coffee,Food
19-11-2024,235.4,Water bill,Utilities
20-11-2024,30.92,Netflix subscription,Entertainment
20-11-2024,28.28,Electronics,Shopping
20-11-2024,183.4,Internet bill,Utilities
20-11-2024,69.31,Electronics,Shopping
20-11-2024,91.09,Concert,Entertainment
20-11-2024,222.77,Clothing purchase,Shopping
21-11-2024,225.81,Uber ride,Transport
21-11-2024,98.45,Grocery shopping,Food
21-11-2024,158.11,Electricity bill,Utilities
21-11-2024,167.56,Bus ticket,Transport
21-11-2024,20.5,Bus ticket,Transport
21-11-2024,134.8,Movie night,Entertainment
22-11-2024,41.83,Water bill,Utilities
22-11-2024,220.33,Uber ride,Transport
22-11-2024,119.77,Electronics,Shopping
22-11-2024,11.41,Online shopping,Shopping
23-11-2024,234.27,Clothing purchase,Shopping
23-11-2024,25.68,Electronics,Shopping
23-11-2024,9.64,Clothing purchase,Shopping
23-11-2024,229.14,Bus ticket,Transport
24-11-2024,190.58,Grocery shopping,Food
24-11-2024,178.75,Fuel refill,Transport
24-11-2024,189.68,Online shopping,Shopping
25-11-2024,84.15,Internet bill,Utilities
25-11-2024,77.93,Electronics,Shopping
25-11-2024,165.42,Electronics,Shopping
25-11-2024,82.14,Electronics,Shopping
25-11-2024,71.92,Restaurant,Food
26-11-2024,227.57,Concert,Entertainment
26-11-2024,181.47,Electricity bill,Utilities
26-11-2024,28.46,Bus ticket,Transport
26-11-2024,104.14,Fuel refill,Transport
26-11-2024,27.62,Electricity bill,Utilities
26-11-2024,210.65,Movie night,Entertainment
27-11-2024,102.71,Grocery shopping,Food
27-11-2024,103.38,Internet bill,Utilities
27-11-2024,156.34,Uber ride,Transport
27-11-2024,55.52,Fuel refill,Transport
27-11-2024,105.57,Movie night,Entertainment
27-11-2024,104.49,Water bill,Utilities
28-11-2024,195.26,Electricity bill,Utilities
28-11-2024,97.66,Movie night,Entertainment
28-11-2024,219.23,Grocery shopping,Food
29-11-2024,70.92,Movie night,Entertainment
29-11-2024,243.4,Bus ticket,Transport
29-11-2024,70.73,Grocery shopping,Food
30-11-2024,30.05,Bus ticket,Transport
30-11-2024,202.42,Restaurant,Food
30-11-2024,218.2,Netflix subscription,Entertainment
30-11-2024,36.19,Movie night,Entertainment
01-12-2024,174.83,Coffee,Food
01-12-2024,92.8,Online shopping,Shopping
01-12-2024,122.76,Electricity bill,Utilities
,,,
02-12-2024,102.2,Internet bill,Utilities
02-12-2024,42.52,Online shopping,Shopping
02-12-2024,63.33,Bus ticket,Transport
02-12-2024,64.02,Restaurant,Food
02-12-2024,180.28,Movie night,Entertainment
02-12-2024,86.15,Fuel refill,Transport
03-12-2024,183.95,Uber ride,Transport
03-12-2024,233.1,Bus ticket,Transport
03-12-2024,93.56,Coffee,Food
04-12-2024,30.85,Restaurant,Food
04-12-2024,237.9,Water bill,Utilities
04-12-2024,216.36,Uber ride,Transport
04-12-2024,142.45,Internet bill,Utilities
04-12-2024,83.45,Bus ticket,Transport
04-12-2024,51.81,Movie night,Entertainment
05-12-2024,202.8,Coffee,Food
05-12-2024,99.61,Internet bill,Utilities
05-12-2024,240.76,Concert,Entertainment
05-12-2024,53.38,Restaurant,Food
06-12-2024,127.41,Clothing purchase,Shopping
06-12-2024,167.52,Movie night,Entertainment
06-12-2024,186.37,Water bill,Utilities
06-12-2024,47.07,Coffee,Food
07-12-2024,159.08,Bus ticket,Transport
07-12-2024,165.46,Concert,Entertainment
07-12-2024,5.06,Coffee,Food
08-12-2024,210.53,Movie night,Entertainment
08-12-2024,132.44,Water bill,Utilities
08-12-2024,142.48,Internet bill,Utilities
09-12-2024,20.57,Clothing purchase,Shopping
09-12-2024,241.14,Electricity bill,Utilities
09-12-2024,219.47,Movie night,Entertainment
09-12-2024,103.68,Clothing purchase,Shopping
10-12-2024,10.44,Grocery shopping,Food
10-12-2024,83.63,Concert,Entertainment
10-12-2024,135.88,Coffee,Food
10-12-2024,236.04,Electronics,Shopping
11-12-2024,179.44,Concert,Entertainment
11-12-2024,103.56,Internet bill,Utilities
11-12-2024,122.62,Netflix subscription,Entertainment
11-12-2024,181.88,Coffee,Food
11-12-2024,27.36,Coffee,Food
11-12-2024,111.87,Movie night,Entertainment
12-12-2024,53.73,Restaurant,Food
12-12-2024,166.54,Concert,Entertainment
12-12-2024,245.69,Restaurant,Food
12-12-2024,37.86,Coffee,Food
12-12-2024,6.66,Coffee,Food
13-12-2024,59.84,Concert,Entertainment
13-12-2024,133.27,Fuel refill,Transport
13-12-2024,87.03,Grocery shopping,Food
14-12-2024,218.98,Bus ticket,Transport
14-12-2024,87.08,Restaurant,Food
14-12-2024,90.93,Fuel refill,Transport
14-12-2024,173.8,Online shopping,Shopping
14-12-2024,5.7,Movie night,Entertainment
14-12-2024,32.18,Restaurant,Food
15-12-2024,67.5,Clothing purchase,Shopping
15-12-2024,119.56,Coffee,Food
15-12-2024,191.39,Bus ticket,Transport
15-12-2024,141.66,Online shopping,Shopping
16-12-2024,142.89,Internet bill,Utilities
16-12-2024,77.3,Bus ticket,Transport
16-12-2024,218.46,Fuel refill,Transport
17-12-2024,66.05,Bus ticket,Transport
17-12-2024,140.07,Restaurant,Food
17-12-2024,35.82,Bus ticket,Transport
17-12-2024,6.1,Movie night,Entertainment
18-12-2024,200.25,Electronics,Shopping
18-12-2024,113.48,Clothing purchase,Shopping
18-12-2024,227.76,Electronics,Shopping
18-12-2024,42.4,Internet bill,Utilities
18-12-2024,170.95,Restaurant,Food
18-12-2024,116.05,Fuel refill,Transport
19-12-2024,57.95,Electronics,Shopping
